Material Name;Material Type;End time;Route;Weight;Length;Thickness;Width;Grade;Quality Status;Seg No;Seg from;Seg to;CCM.TD. Heat counter Value;CCM.TD. Temperature liquidus Value;CCM.TD. Temperature liquidus Dynaphase Value;CCM.TD. TD internals type Value;CCM.TD. Slag powder Value;CCM.TD. Stopper Type Value;CCM.TD. Steel weight in tundish Value;CCM.TD. Tundish inflow Value;CCM.TD. Stopper Last Position Value;CCM.TD. Stopper position max Value;CCM.TD. Stopper position min Value;CCM.TD. Stopper pos chg max segment Value;CCM.TD. Stopper position chg 10 s Value;CCM.TD. Stopper position slab chg Value;CCM.TD. Superheat Value;CCM.TD. Temperature tundish Value;CCM.SEN. SEN Type Value;CCM.SEN. Immersion depth Value;CCM.MD. Level average Value;CCM.MD. Level change (max-min) Value;CCM.MD. Level std_dev Value;CCM.MD. Level std_dev west Value;CCM.MD. Level std_dev east Value;CCM.MD. Mold width Value;CCM.MIX. Concentration factor Value;CCM.STR. Speed - Mold avg Value;CCM.STR. Throughput Value;CCM.SLAB. Slab counter heat Value;CCM.SLAB. Slab counter sequence Value
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;48;4,7;4,8;8.0;1455.0;1459.0;No controller;Yes;T1;21,6;2,96;66,40;67,00;65,90;1,10;1,10;0,20;24.0;1479.0;Product 1;160.0;802,95;2,90;0,80;1,10;1,20;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;49;4,8;4,9;8.0;1455.0;1459.0;No controller;Yes;T1;21,6;2,95;66,40;67,00;65,90;1,10;1,10;0,20;24.0;1479.0;Product 1;160.0;802,95;2,90;0,80;1,10;1,20;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;50;4,9;5,0;8.0;1455.0;1459.0;No controller;Yes;T1;21,6;2,95;66,40;67,00;65,90;1,10;1,10;0,20;24.0;1479.0;Product 1;160.0;802,94;2,90;0,80;1,10;1,20;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;51;5,0;5,1;8.0;1455.0;1459.0;No controller;Yes;T1;21,6;2,96;66,40;67,00;65,90;1,10;1,10;0,20;24.0;1479.0;Product 1;160.0;802,92;2,90;0,90;1,00;0,80;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;52;5,1;5,2;8.0;1455.0;1459.0;No controller;Yes;T1;21,6;2,95;66,40;67,00;65,90;1,10;1,10;0,20;24.0;1479.0;Product 1;160.0;802,91;2,90;0,90;1,00;0,80;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;53;5,2;5,3;8.0;1455.0;1459.0;No controller;Yes;T1;21,6;2,95;66,40;66,90;66,00;0,90;0,90;0,20;24.0;1479.0;Product 1;160.0;802,89;2,30;0,90;0,90;1,00;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;54;5,3;5,4;8.0;1455.0;1459.0;No controller;Yes;T1;21,7;2,95;66,40;66,90;66,00;0,90;0,90;0,20;24.0;1479.0;Product 1;160.0;802,86;2,30;0,90;0,90;1,00;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;55;5,4;5,5;8.0;1455.0;1459.0;No controller;Yes;T1;21,7;2,95;66,40;66,90;66,00;0,90;0,90;0,20;24.0;1479.0;Product 1;160.0;802,84;2,30;0,90;0,80;1,00;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;56;5,5;5,6;8.0;1455.0;1459.0;No controller;Yes;T1;21,7;2,94;66,40;66,90;66,00;0,90;0,90;0,20;24.0;1479.0;Product 1;160.0;802,85;2,30;0,90;0,80;1,00;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;57;5,6;5,7;8.0;1455.0;1459.0;No controller;Yes;T1;21,7;2,95;66,40;66,90;66,00;0,90;0,90;0,20;24.0;1479.0;Product 1;160.0;802,88;2,30;0,90;0,80;1,00;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;58;5,7;5,8;8.0;1455.0;1459.0;No controller;Yes;T1;21,6;2,95;66,40;66,90;66,00;0,90;0,90;0,20;24.0;1479.0;Product 1;160.0;802,88;2,50;0,90;0,80;1,00;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;59;5,8;5,9;8.0;1455.0;1459.0;No controller;Yes;T1;21,6;2,94;66,40;66,90;66,00;0,90;0,90;0,20;24.0;1479.0;Product 1;160.0;802,86;2,50;0,90;0,80;1,00;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;60;5,9;6,0;8.0;1455.0;1459.0;No controller;Yes;T1;21,6;2,95;66,50;66,90;66,00;0,90;0,90;0,20;24.0;1479.0;Product 1;160.0;802,83;2,60;0,90;0,90;1,00;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;61;6,0;6,1;8.0;1455.0;1459.0;No controller;Yes;T1;21,6;2,95;66,50;66,90;66,00;0,90;0,90;0,20;24.0;1479.0;Product 1;160.0;802,84;2,60;0,90;0,90;1,00;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;62;6,1;6,2;8.0;1455.0;1459.0;No controller;Yes;T1;21,6;2,95;66,50;66,90;66,00;0,90;0,90;0,20;24.0;1479.0;Product 1;160.0;802,84;2,60;0,90;0,90;1,00;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;63;6,2;6,3;8.0;1455.0;1459.0;No controller;Yes;T1;21,5;2,95;66,40;66,90;65,90;1,00;0,90;0,20;24.0;1479.0;Product 1;160.0;802,84;2,60;0,90;0,90;1,00;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;64;6,3;6,4;8.0;1455.0;1459.0;No controller;Yes;T1;21,5;2,93;66,50;66,90;65,90;1,00;0,90;0,20;24.0;1479.0;Product 1;160.0;802,84;2,60;0,90;0,90;1,00;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;65;6,4;6,5;8.0;1455.0;1459.0;No controller;Yes;T1;21,5;2,93;66,50;66,90;65,90;1,00;0,90;0,20;24.0;1479.0;Product 1;160.0;802,84;2,60;0,90;0,90;1,00;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;66;6,5;6,6;8.0;1455.0;1459.0;No controller;Yes;T1;21,5;2,93;66,50;66,90;65,90;1,00;0,90;0,20;24.0;1479.0;Product 1;160.0;802,85;2,60;0,90;0,90;0,90;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;67;6,6;6,7;8.0;1455.0;1459.0;No controller;Yes;T1;21,5;2,94;66,50;66,90;65,90;1,00;0,90;0,20;24.0;1479.0;Product 1;160.0;802,82;2,60;0,90;0,90;0,90;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;68;6,7;6,8;8.0;1455.0;1459.0;No controller;Yes;T1;21,5;2,94;66,50;66,90;65,90;1,00;0,90;0,20;24.0;1479.0;Product 1;160.0;802,78;2,60;0,90;0,90;0,90;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;69;6,8;6,9;8.0;1455.0;1459.0;No controller;Yes;T1;21,5;2,93;66,50;66,90;65,90;1,00;0,90;0,20;24.0;1479.0;Product 1;160.0;802,77;2,60;0,80;0,90;1,20;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;70;6,9;7,0;8.0;1455.0;1459.0;No controller;Yes;T1;21,4;2,93;66,50;66,90;65,90;1,00;0,90;0,20;24.0;1479.0;Product 1;160.0;802,78;2,60;0,80;0,90;1,20;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;71;7,0;7,1;8.0;1455.0;1459.0;No controller;Yes;T1;21,4;2,93;66,50;66,90;65,90;1,00;0,90;0,20;24.0;1479.0;Product 1;160.0;802,79;2,60;0,50;0,90;1,20;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;72;7,1;7,2;8.0;1455.0;1459.0;No controller;Yes;T1;21,4;2,93;66,50;66,90;65,90;1,00;0,90;0,20;24.0;1479.0;Product 1;160.0;802,79;2,60;0,50;0,90;1,20;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;73;7,2;7,3;8.0;1455.0;1459.0;No controller;Yes;T1;21,4;2,93;66,50;66,90;65,90;1,00;0,90;0,20;24.0;1479.0;Product 1;160.0;802,79;2,30;0,50;0,80;1,20;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;74;7,3;7,4;8.0;1455.0;1459.0;No controller;Yes;T1;21,4;2,94;66,50;66,90;65,90;1,00;1,00;0,20;24.0;1479.0;Product 1;160.0;802,77;2,80;0,80;0,90;1,20;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;75;7,4;7,5;8.0;1455.0;1459.0;No controller;Yes;T1;21,4;2,94;66,50;66,90;65,90;1,00;1,00;0,20;24.0;1479.0;Product 1;160.0;802,75;2,80;0,80;0,90;1,20;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;76;7,5;7,6;8.0;1455.0;1459.0;No controller;Yes;T1;21,3;2,94;66,50;66,90;65,90;1,00;1,00;0,20;24.0;1479.0;Product 1;160.0;802,74;2,80;0,80;0,90;1,20;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;77;7,6;7,7;8.0;1455.0;1459.0;No controller;Yes;T1;21,3;2,95;66,50;66,90;65,90;1,00;1,00;0,20;24.0;1479.0;Product 1;160.0;802,75;2,80;0,80;0,90;1,20;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;78;7,7;7,8;8.0;1455.0;1459.0;No controller;Yes;T1;21,3;2,94;66,50;66,90;65,90;1,00;1,00;0,20;24.0;1479.0;Product 1;160.0;802,76;2,80;0,80;0,90;1,20;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;79;7,8;7,9;8.0;1455.0;1459.0;No controller;Yes;T1;21,3;2,94;66,50;66,90;65,90;1,00;1,00;0,20;24.0;1479.0;Product 1;160.0;802,78;2,80;0,80;0,90;1,30;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;80;7,9;8,0;8.0;1455.0;1459.0;No controller;Yes;T1;21,3;2,94;66,50;66,90;65,90;1,00;1,00;0,20;24.0;1479.0;Product 1;160.0;802,80;2,80;0,80;0,90;1,30;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;81;8,0;8,1;8.0;1455.0;1459.0;No controller;Yes;T1;21,3;2,95;66,50;66,90;65,90;1,00;1,00;0,20;24.0;1479.0;Product 1;160.0;802,81;3,30;0,80;1,30;1,30;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;82;8,1;8,2;8.0;1455.0;1459.0;No controller;Yes;T1;21,3;2,95;66,50;66,90;65,90;1,00;1,00;0,20;24.0;1479.0;Product 1;160.0;802,79;3,30;0,80;1,30;1,30;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;83;8,2;8,3;8.0;1455.0;1459.0;No controller;Yes;T1;21,2;2,95;66,50;66,90;65,90;1,00;1,00;0,20;24.0;1479.0;Product 1;160.0;802,78;3,30;0,80;1,30;1,30;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;84;8,3;8,4;8.0;1455.0;1459.0;No controller;Yes;T1;21,2;2,95;66,40;66,90;65,90;1,00;1,00;0,20;24.0;1479.0;Product 1;160.0;802,81;3,30;0,80;1,30;1,30;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;85;8,4;8,5;8.0;1455.0;1459.0;No controller;Yes;T1;21,2;2,95;66,40;66,90;65,90;1,00;1,00;0,20;24.0;1479.0;Product 1;160.0;802,84;3,30;0,80;1,30;1,30;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;86;8,5;8,6;8.0;1455.0;1459.0;No controller;Yes;T1;21,2;2,94;66,50;66,90;65,90;1,00;1,00;0,20;24.0;1479.0;Product 1;160.0;802,85;3,30;0,80;1,30;1,30;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;87;8,6;8,7;8.0;1455.0;1459.0;No controller;Yes;T1;21,2;2,94;66,50;66,90;65,90;1,00;1,00;0,20;24.0;1479.0;Product 1;160.0;802,83;3,30;0,80;1,30;1,30;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;88;8,7;8,8;8.0;1455.0;1459.0;No controller;Yes;T1;21,2;2,95;66,50;66,90;65,90;1,00;1,00;0,20;24.0;1479.0;Product 1;160.0;802,82;3,30;0,60;1,30;1,30;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;89;8,8;8,9;8.0;1455.0;1459.0;No controller;Yes;T1;21,1;2,95;66,40;66,90;65,90;1,00;1,00;0,20;24.0;1479.0;Product 1;160.0;802,84;3,30;0,60;1,30;1,30;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;90;8,9;9,0;8.0;1455.0;1459.0;No controller;Yes;T1;21,1;2,94;66,40;66,90;65,90;1,00;1,00;0,20;24.0;1479.0;Product 1;160.0;802,85;3,30;0,60;1,30;1,30;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;91;9,0;9,1;8.0;1455.0;1459.0;No controller;Yes;T1;21,1;2,95;66,50;66,90;65,90;1,00;1,00;0,20;24.0;1479.0;Product 1;160.0;802,85;3,30;0,70;1,30;1,30;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;92;9,1;9,2;8.0;1455.0;1459.0;No controller;Yes;T1;21,1;2,94;66,50;66,90;65,90;1,00;1,00;0,20;23.0;1478.0;Product 1;160.0;802,84;3,30;0,70;1,30;1,30;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;93;9,2;9,3;8.0;1455.0;1459.0;No controller;Yes;T1;21,1;2,94;66,40;66,90;65,90;1,00;1,00;0,20;23.0;1478.0;Product 1;160.0;802,85;3,30;0,70;1,30;1,20;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;94;9,3;9,4;8.0;1455.0;1459.0;No controller;Yes;T1;21,1;2,94;66,40;66,90;65,90;1,00;1,00;0,20;23.0;1478.0;Product 1;160.0;802,86;3,30;0,70;1,30;1,20;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;95;9,4;9,5;8.0;1455.0;1459.0;No controller;Yes;T1;21,0;2,95;66,40;66,90;65,90;1,00;0,90;0,20;23.0;1478.0;Product 1;160.0;802,88;2,90;0,70;1,00;1,20;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;96;9,5;9,6;8.0;1455.0;1459.0;No controller;Yes;T1;21,0;2,95;66,50;66,90;65,90;1,00;0,90;0,20;23.0;1478.0;Product 1;160.0;802,86;2,90;0,70;1,00;1,20;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;97;9,6;9,7;8.0;1455.0;1459.0;No controller;Yes;T1;21,0;2,95;66,50;66,90;65,90;1,00;0,90;0,20;23.0;1478.0;Product 1;160.0;802,83;2,90;0,70;1,00;1,20;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;98;9,7;9,8;8.0;1455.0;1459.0;No controller;Yes;T1;21,0;2,94;66,50;66,90;66,00;0,90;0,80;0,20;23.0;1478.0;Product 1;160.0;802,82;2,90;0,70;1,00;1,20;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;99;9,8;9,9;8.0;1455.0;1459.0;No controller;Yes;T1;21,0;2,95;66,50;66,90;66,00;0,90;0,80;0,20;23.0;1478.0;Product 1;160.0;802,83;2,90;0,70;1,00;1,20;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;100;9,9;10,0;8.0;1455.0;1459.0;No controller;Yes;T1;21,0;2,95;66,50;67,00;65,70;1,30;1,30;0,20;23.0;1478.0;Product 1;160.0;802,84;3,90;0,90;1,00;1,60;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;101;10,0;10,1;8.0;1455.0;1459.0;No controller;Yes;T1;20,9;2,94;66,50;67,00;65,70;1,30;1,30;0,20;23.0;1478.0;Product 1;160.0;802,82;3,90;0,90;1,00;1,60;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;102;10,1;10,2;8.0;1455.0;1459.0;No controller;Yes;T1;20,9;2,95;66,50;67,00;65,70;1,30;1,30;0,20;23.0;1478.0;Product 1;160.0;802,80;3,90;0,90;1,00;1,60;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;103;10,2;10,3;8.0;1455.0;1459.0;No controller;Yes;T1;20,9;2,95;66,50;67,00;65,70;1,30;1,30;0,20;23.0;1478.0;Product 1;160.0;802,78;3,90;0,90;1,00;1,60;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;104;10,3;10,4;8.0;1455.0;1459.0;No controller;Yes;T1;20,9;2,96;66,50;67,00;65,70;1,30;1,30;0,20;23.0;1478.0;Product 1;160.0;802,77;3,90;0,90;1,00;1,60;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;105;10,4;10,5;8.0;1455.0;1459.0;No controller;Yes;T1;20,9;2,94;66,40;67,00;65,70;1,30;1,30;0,20;23.0;1478.0;Product 1;160.0;802,76;3,90;0,90;1,00;1,60;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;106;10,5;10,6;8.0;1455.0;1459.0;No controller;Yes;T1;20,9;2,93;66,40;67,00;65,70;1,30;1,30;0,20;23.0;1478.0;Product 1;160.0;802,76;3,90;0,90;1,00;1,60;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;107;10,6;10,7;8.0;1455.0;1459.0;No controller;Yes;T1;20,9;2,90;66,50;67,00;65,70;1,30;1,30;0,20;23.0;1478.0;Product 1;160.0;802,76;3,90;0,90;1,00;1,60;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;108;10,7;10,8;8.0;1455.0;1459.0;No controller;Yes;T1;20,8;2,89;66,50;67,00;65,70;1,30;1,30;0,20;19.0;1474.0;Product 1;160.0;802,75;3,90;0,90;1,00;1,60;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;109;10,8;10,9;8.0;1455.0;1459.0;No controller;Yes;T1;20,8;2,89;66,50;67,00;65,70;1,30;1,30;0,20;19.0;1474.0;Product 1;160.0;802,74;3,90;0,90;1,00;1,60;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;110;10,9;11,0;8.0;1455.0;1459.0;No controller;Yes;T1;20,8;2,89;66,50;67,00;65,70;1,30;1,30;0,20;19.0;1474.0;Product 1;160.0;802,74;3,90;0,90;1,00;1,60;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;111;11,0;11,1;8.0;1455.0;1459.0;No controller;Yes;T1;20,8;2,88;66,50;67,00;65,70;1,30;1,30;0,20;19.0;1474.0;Product 1;160.0;802,75;3,90;0,90;1,00;1,60;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;112;11,1;11,2;8.0;1455.0;1459.0;No controller;Yes;T1;20,8;2,86;66,50;67,00;65,70;1,30;1,30;0,20;19.0;1474.0;Product 1;160.0;802,76;3,90;0,90;1,00;1,60;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;113;11,2;11,3;8.0;1455.0;1459.0;No controller;Yes;T1;20,8;2,87;66,50;67,00;65,70;1,30;1,30;0,20;19.0;1474.0;Product 1;160.0;802,76;3,90;0,90;1,00;1,60;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;114;11,3;11,4;8.0;1455.0;1459.0;No controller;Yes;T1;20,7;2,86;66,50;66,90;65,90;1,00;0,90;0,20;19.0;1474.0;Product 1;160.0;802,76;3,00;0,80;1,00;1,10;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;115;11,4;11,5;8.0;1455.0;1459.0;No controller;Yes;T1;20,7;2,83;66,50;66,90;65,90;1,00;0,90;0,20;19.0;1474.0;Product 1;160.0;802,79;3,00;0,80;1,00;1,10;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-14 21:28:32;Route 1;23243;11,51;202,000;1284;720-1;OK;116;11,5;11,6;8.0;1455.0;1459.0;No controller;Yes;T1;20,7;2,83;66,50;66,90;65,90;1,00;0,90;0,20;19.0;1474.0;Product 1;160.0;802,80;3,00;0,80;1,00;1,10;1284.0;0,000;1,40;2,79;4.0;50.0
21;slab;2023-04-28 19:02:42;Route 1;26940;13,33;202,000;1284;725-A;OK;1;0,0;0,1;8.0;1455.0;1456.0;No controller;Yes;T1;22,5;2,74;78,30;79,00;77,40;1,60;1,40;0,60;35.0;1490.0;Product 2;158.0;807,94;4,50;1,40;1,20;1,70;1284.0;0,000;1,40;2,79;6.0;51.0
21;slab;2023-04-28 19:02:42;Route 1;26940;13,33;202,000;1284;725-A;OK;2;0,1;0,2;8.0;1455.0;1456.0;No controller;Yes;T1;22,5;2,73;78,30;79,00;77,40;1,60;1,40;0,60;35.0;1490.0;Product 2;158.0;807,92;4,50;1,40;1,20;1,70;1284.0;0,000;1,40;2,79;6.0;51.0
21;slab;2023-04-28 19:02:42;Route 1;26940;13,33;202,000;1284;725-A;OK;3;0,2;0,3;8.0;1455.0;1456.0;No controller;Yes;T1;22,5;2,73;78,30;79,00;77,40;1,60;1,50;0,60;35.0;1490.0;Product 2;158.0;807,91;4,90;1,40;1,30;1,80;1284.0;0,000;1,40;2,79;6.0;51.0
21;slab;2023-04-28 19:02:42;Route 1;26940;13,33;202,000;1284;725-A;OK;4;0,3;0,4;8.0;1455.0;1456.0;No controller;Yes;T1;22,5;2,74;78,30;79,00;77,40;1,60;1,50;0,60;35.0;1490.0;Product 2;158.0;807,89;4,90;1,40;1,30;1,80;1284.0;0,000;1,40;2,79;6.0;51.0
21;slab;2023-04-28 19:02:42;Route 1;26940;13,33;202,000;1284;725-A;OK;5;0,4;0,5;8.0;1455.0;1456.0;No controller;Yes;T1;22,5;2,74;78,30;79,00;77,40;1,60;1,50;0,60;35.0;1490.0;Product 2;158.0;807,89;4,90;1,40;1,30;1,80;1284.0;0,000;1,40;2,79;6.0;51.0
21;slab;2023-04-28 19:02:42;Route 1;26940;13,33;202,000;1284;725-A;OK;6;0,5;0,6;8.0;1455.0;1456.0;No controller;Yes;T1;22,5;2,74;78,30;79,00;77,40;1,60;1,50;0,60;35.0;1490.0;Product 2;158.0;807,90;4,90;1,40;1,30;1,80;1284.0;0,000;1,40;2,79;6.0;51.0
21;slab;2023-04-28 19:02:42;Route 1;26940;13,33;202,000;1284;725-A;OK;7;0,6;0,7;8.0;1455.0;1456.0;No controller;Yes;T1;22,5;2,74;78,30;79,00;77,40;1,60;1,50;0,60;35.0;1490.0;Product 2;158.0;807,90;4,90;1,40;1,30;1,80;1284.0;0,000;1,40;2,79;6.0;51.0
21;slab;2023-04-28 19:02:42;Route 1;26940;13,33;202,000;1284;725-A;OK;8;0,7;0,8;8.0;1455.0;1456.0;No controller;Yes;T1;22,5;2,73;78,30;79,00;77,40;1,60;1,50;0,60;35.0;1490.0;Product 2;158.0;807,90;4,90;1,40;1,30;1,80;1284.0;0,000;1,40;2,79;6.0;51.0
